"","premature_death_raw_value","poor_or_fair_health_raw_value","poor_physical_health_days_raw_value","poor_mental_health_days_raw_value","low_birthweight_raw_value","adult_smoking_raw_value","adult_obesity_raw_value","food_environment_index_raw_value","physical_inactivity_raw_value","access_to_exercise_opportunities_raw_value","excessive_drinking_raw_value","alcohol_impaired_driving_deaths_raw_value","sexually_transmitted_infections_raw_value","teen_births_raw_value","uninsured_raw_value","primary_care_physicians_raw_value","dentists_raw_value","mental_health_providers_raw_value","preventable_hospital_stays_raw_value","mammography_screening_raw_value","flu_vaccinations_raw_value","high_school_completion_raw_value","some_college_raw_value","unemployment_raw_value","children_in_poverty_raw_value","income_inequality_raw_value","children_in_single_parent_households_raw_value","social_associations_raw_value","injury_deaths_raw_value","air_pollution_particulate_matter_raw_value","drinking_water_violations_raw_value","severe_housing_problems_raw_value","driving_alone_to_work_raw_value","long_commute_driving_alone_raw_value","life_expectancy_raw_value","premature_age_adjusted_mortality_raw_value","child_mortality_raw_value","infant_mortality_raw_value","frequent_physical_distress_raw_value","frequent_mental_distress_raw_value","diabetes_prevalence_raw_value","hiv_prevalence_raw_value","food_insecurity_raw_value","limited_access_to_healthy_foods_raw_value","drug_overdose_deaths_raw_value","insufficient_sleep_raw_value","uninsured_adults_raw_value","uninsured_children_raw_value","other_primary_care_providers_raw_value","high_school_graduation_raw_value","disconnected_youth_raw_value","reading_scores_raw_value","math_scores_raw_value","school_segregation_raw_value","school_funding_adequacy_raw_value","gender_pay_gap_raw_value","median_household_income_raw_value","living_wage_raw_value","children_eligible_for_free_or_reduced_price_lunch_raw_value","residential_segregation_black_white_raw_value","child_care_cost_burden_raw_value","child_care_centers_raw_value","homicides_raw_value","suicides_raw_value","firearm_fatalities_raw_value","motor_vehicle_crash_deaths_raw_value","juvenile_arrests_raw_value","voter_turnout_raw_value","census_participation_raw_value","traffic_volume_raw_value","homeownership_raw_value","severe_housing_cost_burden_raw_value","broadband_access_raw_value","population_raw_value","x_below_18_years_of_age_raw_value","x_65_and_older_raw_value","x_non_hispanic_black_raw_value","x_american_indian_or_alaska_native_raw_value","x_asian_raw_value","x_native_hawaiian_or_other_pacific_islander_raw_value","x_hispanic_raw_value","x_non_hispanic_white_raw_value","x_not_proficient_in_english_raw_value","x_female_raw_value","x_rural_raw_value"
"1","9317.1352843","0.161","3.5288063772","5.1709340862","0.0827415771","0.18","0.367","6.8","0.251","0.7651310259","0.1816353013","0.1833635539","510.7","20.180871493","0.0890779494","0.0006560402","0.0005949038","0.0019980866","3135","0.45","0.5","0.8999900929","0.6311070104","0.0299070247","0.154","4.3182778118","0.2406069878","11.785215513","90.214942993","8.8","0.2934782609","0.1215339811","0.786896635","0.322","75.632943731","452.74215237","61.88985143","6.970938061","0.106453062","0.1656588373","0.108","217","0.107","0.0865498861","33.661593413","0.3586139751","0.1015458739","0.0588861428","0.0012951781","0.88344555","0.0613586636","3.135542943","3.228965303","0.2508051821","-1414.6","0.7736034419","66768","","0.4432669178","68.300304953","0.2513592521","3.5608444004","7.4470330044","15.599913933","15.930772074","12.95395721","13.137118148","0.6147998228","","86.884938953","0.7011489315","0.1098881452","0.867291027","6833037","0.2297547928","0.1691309443","0.0988468232","0.0044390218","0.0282189311","0.0007554474","0.0792837797","0.7703857011","0.0135404395","0.5030777676","0.2882372602"
"2","9026.4812098","0.196","4.3163769098","5.6109528616","0.0666097353","0.227","0.395","8.2","0.292","0.5587980675","0.1573314226","0.1428571429","183.5","19.706078824","0.1297281127","0.0003893106","0.0003881557","0.0003881557","2442","0.39","0.41","0.8669987431","0.4964203529","0.0220197418","0.178","3.26499468","0.1031646701","14.460109563","66.590563166","9.1","1","0.1634692246","0.7553881428","0.212","76.591729833","409.69609041","93.148416477","9.3916755603","0.133","0.187","0.114","21.6","0.101","0.0474625398","16.732201121","0.353","0.1437473595","0.1059903879","0.0006654098","0.9474043716","0.1933333333","2.968854401","2.993922255","0.0319859785","-1667.160333","0.8546841547","60620","","0.362036156","","0.2478719894","2.7624309392","","7.5674905299","","16.873162031","9.7872340426","0.5877559462","0.752","34.809236756","0.8220908576","0.0803052928","0.7560936108","36068","0.310275036","0.1653820561","0.0062936675","0.0041588111","0.0041033603","0.0003327049","0.0472163691","0.9309637352","0.0102922257","0.4983919264","0.7084252562"
"3","9077.1760719","0.164","3.7688206628","5.2148765454","0.0890180064","0.175","0.384","7.5","0.241","0.8505176306","0.1681819886","0.3298969072","582.8","22.226458681","0.0976978761","0.0007385334","0.000689745","0.0023144777","2985","0.44","0.52","0.9011143499","0.6695551704","0.0286466717","0.142","4.0398014824","0.2561771729","11.013669302","87.919752286","8.9","1","0.1087082186","0.8055987558","0.197","76.019366808","425.45064924","67.14863948","7.3154087621","0.11","0.162","0.111","189.2","0.099","0.1208793369","32.953828122","0.333","0.1126815965","0.0642617319","0.002273604","0.9031664175","0.0607828378","3.106149185","3.066706815","0.1414413962","146.3695","0.7729050569","65967","","0.4880018835","56.147829539","0.2762138645","4.3057863726","10.503659976","14.589435384","15.856108711","10.427821275","26.789838337","0.6331473507","0.728","81.086053344","0.6948385865","0.1009669908","0.8943355478","391449","0.2511182811","0.1571366896","0.1140812724","0.0046340647","0.0547964103","0.0011878942","0.0837171637","0.7144506692","0.0208197607","0.5065794011","0.1291870995"
"4","8483.3645338","0.15","3.4119945024","4.513446551","0.078458362","0.164","0.364","7.6","0.24","0.7064397626","0.1627421641","0.1282051282","363.7","23.253156602","0.0865928335","0.0007881176","0.0007900407","0.001831458","2954","0.47","0.6","0.9182257575","0.6863313847","0.0236254199","0.133","4.1974758951","0.2108909378","10.548651106","84.959108916","6.9","0","0.1120553982","0.7680025744","0.212","76.890401571","413.82505412","59.040761279","7.593220339","0.103","0.154","0.1","87.8","0.104","0.1048615927","29.916115213","0.33","0.099673169","0.0559232941","0.0013526454","0.865119171","0.0821315082","3.113527848","3.240669777","0.0810051852","296.68975","0.7252482477","68910","","0.3995101912","47.247322581","0.3041938761","4.9580472921","2.5948953219","15.956159288","10.830481307","16.434337039","18.988764045","0.6352559607","0.717","66.638355622","0.7015225948","0.1084386594","0.8992768437","83540","0.2396097678","0.1715705051","0.0219535552","0.0050275317","0.0782738808","0.0010533876","0.0840435719","0.7946133589","0.0120282041","0.4946133589","0.3069409303"
"5","9747.4201686","0.193","4.2479628338","5.6280394293","0.07001321","0.228","0.413","8.1","0.299","0.4848033031","0.1583215928","0","309.8","16.78183613","0.1151320386","0.0002295157","0.0004587682","0.0004587682","2988","0.51","0.48","0.8856559469","0.6074400392","0.0241917251","0.144","3.7290506634","0.2136237257","6.8854716548","94.320090179","8.7","0","0.1135371179","0.8280933063","0.495","75.859727399","469.06447864","","","0.132","0.185","0.115","138.1","0.124","0.0110398681","","0.355","0.1278884462","0.0869179601","","0.925","","3.109259993","3.455380536","0.0194002804","1009.003","0.73713156","62248","","0.4947498456","","0.2550122092","1.7482517483","","26.519306983","","27.960526316","","0.640311284","0.656","10.353901732","0.7835232252","0.0816451811","0.850423605","8719","0.2420002294","0.1815575181","0.0095194403","0.0035554536","0.0027526092","0.0005734603","0.0625071683","0.9053790572","0.0094374311","0.4928317468","1"
"6","12327.048862","0.197","4.4788894325","5.6952980995","0.0719910011","0.24","0.409","7","0.319","0.4249504624","0.1471736486","0.4444444444","206.8","35.406264185","0.081839522","0.0006616492","0.0001677993","0.0003355986","1826","0.37","0.37","0.903941468","0.5581668625","0.0346193952","0.19","4.6108379229","0.2007532957","13.232983211","94.059156491","8.7","0","0.1038197845","0.7922506183","0.391","73.045068136","586.41105191","","","0.136","0.189","0.118","","0.144","0.0754380619","33.678538351","0.366","0.0942835932","0.0516618497","0.0004194983","0.875","","3.100925629","3.205086902","0.0068317291","-841.209","0.7935617816","54825","","0.462628866","51.005154639","0.252129503","6.4620355412","","","","17.860544866","","0.5791125541","0.648","40.140417923","0.756626506","0.1224793038","0.8393574297","11919","0.2214111922","0.2201526974","0.0091450625","0.0036076852","0.0062924742","0.0003355986","0.0223173085","0.9383337528","0","0.5078446178","0.4934775429"
"7","6676.6848232","0.116","3.0074140607","4.422194709","0.0659570756","0.131","0.343","9.2","0.204","0.8299299554","0.1820217807","0.1052631579","180.7","8.5111954956","0.0578325974","0.0021080874","0.0004854107","0.0014427485","2511","0.46","0.56","0.9499536413","0.8066778143","0.020176216","0.048","4.472797527","0.1422929238","10.814214532","71.987316243","10","0","0.0881099923","0.7450181778","0.396","78.009265331","335.32886945","46.040515654","4.2849491162","0.088","0.142","0.082","91.9","0.067","0.0246502842","31.39239543","0.32","0.0643274854","0.0440277212","0.0011056577","0.957737819","","3.525032338","3.675870475","0.0473175308","1777.6330667","0.7682898287","102805","","0.1604870814","40.723757051","0.2282573805","3.988477731","3.820739398","16.208478185","11.366418354","9.1273218952","17.34939759","0.8064482362","0.76","67.511934035","0.7993249008","0.0874144286","0.9280388738","74164","0.2509573378","0.1503290006","0.028234723","0.0033034896","0.0411655251","0.0004179926","0.0384822825","0.8736583787","0.0068985126","0.4982336444","0.2719171892"
"8","8709.0752618","0.147","3.5380972999","5.2320422064","0.0846774194","0.183","0.355","8.9","0.243","0.4854927302","0.1554561541","0.1052631579","186.5","12.756909993","0.0899255669","0.0003215021","0.0000642261","0.0008991651","2312","0.48","0.5","0.928847122","0.6330154554","0.0328324283","0.141","4.1119326158","0.2155009452","9.6450617284","96.021045709","8.3","0","0.1397174254","0.7807681525","0.573","77.470391207","390.8996039","","","0.108","0.167","0.094","94.4","0.09","0.0106109462","30.597080164","0.333","0.0972924391","0.0671641791","0.0003853565","0.925","","3.284411893","3.437459097","0.0292811757","1621.06","0.7040393427","74161","","0.4435912581","","0.2398430442","4.8859934853","","24.484815825","22.361065439","17.939082652","","0.726618123","0.602","5.4694587775","0.8560790274","0.0945136007","0.8685410334","15570","0.1649967887","0.2666024406","0.006807964","0.0048811818","0.0054592164","0.0001926782","0.0206807964","0.9475272961","0.0051747312","0.4971740527","1"
"9","6608.282165","0.162","3.8084745239","5.246525355","0.0701058201","0.193","0.402","9","0.261","0.618240914","0.1661556269","0.4285714286","234.8","18.116805721","0.0901248164","0.0000978282","0.0003891997","0.0007783994","2809","0.39","0.49","0.9031806081","0.5778599391","0.0287769784","0.126","3.6848140236","0.1540697674","12.228526707","76.165982492","9","1","0.08","0.8674889311","0.432","79.499226986","328.33385147","56.352459016","","0.114","0.171","0.098","28.8","0.086","0.0044185996","19.6950549","0.376","0.0982420725","0.0700596252","0.0007783994","0.9445876289","","3.245127882","3.273123645","0.0149348573","1574.9015","0.7567538362","64731","","0.4625250501","85.668157669","0.2577126879","2.7198549411","7.0961744524","13.433583173","11.870023245","14.90196635","11.904761905","0.6149611399","0.654","3.3742501949","0.7944019079","0.0592630765","0.7989205473","20555","0.2164923376","0.2072974945","0.0081731939","0.0046217465","0.0027730479","0.0002918998","0.0512770615","0.9261980054","0.0036278829","0.4882023838","0.9456810795"
"10","9045.6495475","0.197","4.1049335697","5.2755157011","0.0842558426","0.223","0.4","8.2","0.325","0.7404013731","0.1626664044","0.125","463.2","31.720160481","0.1123062112","0.000452573","0.000319659","0.0023974427","3217","0.46","0.44","0.8572196414","0.4410689813","0.0323842393","0.187","4.1343742607","0.278866588","11.447434976","90.143115452","8.7","0","0.1050167224","0.8268328118","0.242","75.607806979","449.78139678","95.37939805","10.147601476","0.129","0.177","0.117","94.7","0.112","0.0268531289","18.643465909","0.347","0.1301162897","0.0670878805","0.0011188066","0.9296551724","","2.956588372","2.993172244","0.1216505459","-1099.7232","0.7354881395","60452","","0.5203640161","86.486935384","0.2436643949","3.6297640653","","15.462259216","9.5445651655","15.87817658","12.75","0.5601916697","0.672","75.152290923","0.7474281897","0.0863608055","0.8111556446","37540","0.2243740011","0.1909962706","0.0197922216","0.0134256793","0.0203249867","0.0024507192","0.1767181673","0.7676611614","0.0301637138","0.4953915823","0.4620015844"
"11","11163.458511","0.16","3.7337716241","5.1787950737","0.0842662935","0.191","0.392","8.4","0.261","0.8757896823","0.1790057531","0.0983606557","435.9","21.583669224","0.0797762243","0.0003829295","0.0003863583","0.0024227887","3668","0.45","0.49","0.905244648","0.6298699339","0.0271545697","0.127","3.7436987458","0.2268829232","8.473333442","105.44212539","7.3","1","0.098278734","0.8077564228","0.3","73.818944504","538.38209392","49.997413927","6.6852923568","0.112","0.168","0.103","237","0.095","0.0446528382","47.737201157","0.383","0.0911298026","0.0501956361","0.0012556646","0.9345681063","0.0454120725","3.150430551","3.184797014","0.0910071479","-3164.8455","0.8378543896","68493","","0.407066213","45.795187282","0.2884820347","5.9009194456","4.6002559195","15.377166598","15.807910346","12.711233462","22.288135593","0.6539978527","0.724","89.740719985","0.744983697","0.0843162018","0.854255497","124237","0.2164975007","0.1701425501","0.0826404372","0.0046202017","0.0132810676","0.0012878611","0.0618253821","0.8123666863","0.0122244682","0.509002954","0.2133071276"
"12","8734.5331949","0.162","3.8184924592","5.5197343233","0.0838014981","0.203","0.411","8","0.269","0.5254288521","0.168914821","0.0714285714","318.1","31.833150384","0.0831149382","0.0004922378","0.0002274537","0.0004549073","3520","0.4","0.38","0.9144977356","0.5624134216","0.03342166","0.17","3.8897959184","0.2241969672","14.388489209","73.143414426","8.9","0","0.0774748924","0.8312079959","0.478","75.550084879","433.92026402","83.643829367","9.0950432015","0.116","0.176","0.1","86","0.108","0.0555562656","","0.343","0.0929414065","0.0593903017","0.0006065431","0.87","","3.392468507","3.60716784","0.0245783227","357.0957","0.7274472169","59057","","0.4686098655","","0.263118682","2.4953212726","","16.610859096","14.476300772","21.188627683","19.285714286","0.6118204489","0.673","47.978300664","0.7760506621","0.0585165111","0.8606793322","26379","0.22768111","0.1917434323","0.0083399674","0.0038667122","0.0038288032","0.0003032715","0.020508738","0.949012472","0.0014521399","0.5002843171","0.5999773294"
"13","9090.7335165","0.179","3.8953274601","4.9964759329","0.0795605859","0.2","0.375","8.8","0.288","0.6877372703","0.1679350102","0.1794871795","432.5","27.407987471","0.1212121212","0.0001512173","0.0004567183","0.0004871662","2393","0.44","0.51","0.8696648123","0.4716640907","0.0254178273","0.145","3.4455334824","0.1766900294","12.097383941","95.539241973","9.1","0","0.1004528613","0.8130139668","0.283","75.280849088","472.21049059","59.122302545","6.5941312232","0.121","0.173","0.109","103.8","0.094","0.0118053687","32.763386915","0.367","0.1400075476","0.0818041123","0.000274031","0.8872651357","","3.013865314","3.2821558","0.2213579336","-0.237725","0.8185362148","60916","","0.5326641435","","0.2732122923","4.3859649123","","22.717597943","13.560408538","21.117187191","13","0.5891264786","0.687","66.675640377","0.7269423356","0.0690591818","0.821595865","32843","0.2608470603","0.1676460737","0.008464513","0.0056024115","0.0054197241","0.0005176141","0.1782419389","0.7981304996","0.0334485232","0.5001370155","0.4945766797"
"14","10605.924038","0.211","4.4391037303","5.7026944784","0.102464332","0.252","0.427","7.4","0.325","0.7395971879","0.1494931088","0.1","171.2","30.129124821","0.1079694584","","","0.0006643888","2367","0.4","0.39","0.8565339017","0.4507227332","0.0347394541","0.245","4.8039357099","0.0775672102","3.8044512079","88.941033987","8.8","0","0.1105710814","0.7684038327","0.668","74.178213972","552.84210706","","","0.141","0.195","0.122","89.4","0.135","0.0549222467","47.288776797","0.358","0.1219233904","0.0715495343","0.0004745634","0.875","","3.124498413","3.580381398","","-3719.275","0.7309948427","53547","","0.6035767511","","0.2297981213","3.2626427406","","","","20.307042482","","0.601459854","0.507","2.9558138855","0.7938191882","0.1025641026","0.6623616236","10536","0.208428246","0.2095671982","0.0074031891","0.0051252847","0.002657555","0.0011389522","0.0187927107","0.9528283979","0.0011053055","0.4869020501","1"
"15","7369.1827015","0.198","4.3385420239","5.3176136482","0.0642392718","0.233","0.356","8.4","0.308","0.5171205177","0.1674567431","0.125","278.5","20.304568528","0.1978264743","0.0004191993","0.0002992399","0.0008677958","3071","0.42","0.36","0.7704657982","0.4441176471","0.02303596","0.136","4.4763937629","0.0900061438","14.07312034","65.460354447","9","0","0.1435490973","0.6883801642","0.255","76.491944705","417.07980326","44.679600235","","0.133","0.186","0.11","117.9","0.101","0.0265341995","","0.354","0.1905418068","0.2088717454","0.0013166557","0.9412660256","0.111665005","3.255894927","3.438041263","0.1214274556","-2132.951933","0.6929062118","63777","","0.4901917567","63.87665099","0.2535396773","2.6061057334","","10.397425623","6.6060908157","13.770074186","7.0454545455","0.5220087336","0.691","38.124012967","0.7031707737","0.0752853778","0.7929519214","33418","0.2942426237","0.159464959","0.0217846669","0.0078101622","0.0048476869","0.0012268837","0.060446466","0.8976599437","0.0183841473","0.4963791968","0.6129534765"
"16","8484.7039457","0.152","3.654267768","4.8139863181","0.0653487095","0.187","0.367","8.1","0.242","0.566427909","0.1688329514","0.1470588235","139.7","14.774018708","0.0729128691","0.0004526134","0.0002346592","0.0017990535","3424","0.46","0.53","0.9112090147","0.6620484488","0.0260822802","0.12","4.0189227222","0.1908029587","10.82336272","85.803525964","9.5","1","0.0879149378","0.8246286346","0.514","76.563848355","416.26478089","39.036817883","","0.109","0.166","0.096","44","0.092","0.0827755998","29.980412797","0.354","0.0813499349","0.0522482852","0.0008213071","0.9458714919","","3.311447769","3.513821105","0.0360510315","606.23186667","0.7855796263","77621","","0.2838538206","86.065068071","0.219244792","3.4207525656","3.1591674732","24.297537389","12.028531677","12.34947285","22.592592593","0.6637813808","0.741","35.501547648","0.831584233","0.0761875386","0.8772282199","51138","0.2178419179","0.1926160585","0.007509093","0.002503031","0.0048300677","0.0007430873","0.0159372678","0.957096484","0.0017073374","0.4972623098","0.6021034353"
"17","9977.2764641","0.155","3.6353188404","5.2560634867","0.0670785525","0.19","0.403","8.3","0.256","0.550695074","0.1779625714","0.125","315.3","27.191352812","0.0727197461","0.0006079027","0.0003785584","0.0004164143","2643","0.43","0.31","0.9115479115","0.6339889851","0.0255936495","0.136","3.817298083","0.1320422535","14.43768997","63.160744094","8.7","1","0.080078125","0.807765512","0.291","74.462800446","466.26742617","68.466001225","","0.111","0.17","0.098","86.6","0.098","0.0425178348","36.494972503","0.342","0.0818829876","0.0516178737","0.0009085403","0.975","0.1653878943","3.465304017","3.589222106","0.0226861838","1617.6905","0.7626965238","65847","","0.4257871064","","0.2440657889","3.5398230088","","11.036185439","","14.507315448","16.896551724","0.6175923599","0.697","48.621813566","0.736433356","0.0756386045","0.8625376177","26416","0.233154149","0.1769382193","0.0068897638","0.0030663234","0.0147637795","0.000492126","0.0249848577","0.9407556027","0.0000403372","0.4970472441","0.5267074645"
"18","8707.9907486","0.162","3.7440456123","5.5877187745","0.0686327078","0.203","0.376","8","0.277","0.6135906622","0.1896683873","0.1818181818","339.2","23.859355379","0.0844948947","0.000461542","0.0004344744","0.0006402781","2497","0.42","0.48","0.9135428026","0.52752251","0.0264573792","0.117","3.6465721404","0.1710275019","14.077031362","70.194883162","8.8","0","0.0807453416","0.8454369116","0.252","75.930070596","429.06455454","69.913263857","","0.114","0.174","0.099","64","0.093","0.0884951706","22.225969129","0.323","0.0950646298","0.0597165066","0.0007774805","0.9317877095","0.0770288858","2.921149018","3.13302526","0.0363461792","4886.790925","0.7044173095","72910","","0.4058075701","","0.2117679331","6.1683599419","","12.829539833","10.621594163","11.594202899","8.3333333333","0.6027329955","0.743","47.817709819","0.8151681093","0.0692578661","0.8281222399","43731","0.2397155336","0.1731494821","0.0060826416","0.0035672635","0.005259427","0.0006860122","0.0321968398","0.9419404999","0.0018297809","0.4998056299","0.5297353519"
"19","11991.394258","0.184","4.1197599539","5.7683240593","0.0837033168","0.217","0.389","6.6","0.259","0.7774679857","0.1598337963","0.0975609756","579.2","14.052992059","0.0837821454","0.001144175","0.0006516054","0.0032491007","3930","0.43","0.54","0.9066786694","0.6466558573","0.0353328811","0.205","4.6094543147","0.2738853503","13.050745948","116.08384731","8.3","1","0.159339481","0.7759539544","0.23","73.148563357","577.82600593","65.224886089","8.3322650942","0.128","0.179","0.113","137.2","0.136","0.1283463617","56.855005008","0.356","0.0970565559","0.0407500727","0.0014013978","0.912979798","0.0482436639","3.060588498","3.197779837","0.12786235","584.95634171","0.821287158","54059","","0.4886706464","50.876346267","0.30677593","8.2012028431","6.3601252571","17.188726397","13.171389634","13.842625559","11.397849462","0.5230193184","0.651","67.919931549","0.6557767716","0.1437326157","0.8589874131","112031","0.1779864502","0.1766118307","0.0717747766","0.0032044702","0.0142192786","0.0006516054","0.0284742616","0.8579411056","0.0018434646","0.5161250011","0.2305925668"
"20","6326.278188","0.152","3.5967694141","5.0247017769","0.0751900109","0.182","0.388","8.6","0.254","0.7529161033","0.1593139621","0.1764705882","236.5","17.331764202","0.0813306062","0.0007577671","0.0007792446","0.0013751375","1999","0.46","0.5","0.8988428518","0.6112544661","0.0223633477","0.098","3.8622685902","0.2048955675","12.399825484","67.305445197","8.4","0","0.079089275","0.8715120914","0.151","78.085957207","340.5298204","44.05868617","6.6172578084","0.109","0.165","0.097","61","0.088","0.0365633058","11.643521933","0.343","0.0908428762","0.0605179464","0.0010542721","0.9152994555","","3.351329322","3.679787525","0.1247142999","916.24775","0.6860099829","71171","","0.3419354839","65.824694064","0.2136263366","4.1637751561","","17.459790752","9.8153774246","9.0312179099","12.978723404","0.7019184266","0.776","42.407148923","0.7746745426","0.0857963875","0.8395939669","43632","0.2406719839","0.1904794646","0.0079299597","0.0035066007","0.0074028236","0.001650165","0.0913091309","0.8856114778","0.0158854677","0.4953703704","0.4759951417"
"21","8086.4196344","0.188","3.9191973593","5.3631912511","0.0696761995","0.195","0.382","8","0.298","0.734693089","0.1506072027","0.2061068702","501.6","28.162065087","0.1325372687","0.000488109","0.0004108463","0.0016965537","2333","0.42","0.5","0.8217311009","0.4584785648","0.0250355906","0.163","4.1699059344","0.255664405","12.710164749","63.785478852","8.2","0","0.1249309011","0.7480954538","0.215","77.025730271","405.4305109","67.633241536","8.5150182465","0.122","0.173","0.109","124","0.092","0.0871840406","14.852532115","0.349","0.1524774717","0.0919651665","0.0010537","0.891824437","0.0779112446","2.94862594","3.059345864","0.1407783427","-702.2072714","0.7250975246","63777","","0.4441288746","56.690407339","0.2921899744","2.9874009612","5.4269552694","12.345347116","10.873628054","13.149930076","6.5625","0.5354664555","0.703","78.194503757","0.7124360636","0.10764345","0.8704826414","206890","0.269283194","0.1575716564","0.0546183962","0.0068828846","0.0130600802","0.0009280294","0.1812799072","0.727526705","0.0221257162","0.5025810817","0.2325752124"
